"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"643";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;202;11,582;11,582;1,96;2564,408;10,646;12,518;10,352;12,812;0,936;1,23;10,682;10,402;10,152;9,866;84,872;76,18;51,574;43,836;12,51;12,706;13,167;13,871;142,152;150,061;134,728;153,682;10,676;9,335;10,053;11,383;562,789;438,998;9,868;11,618;584,125;421,385;2,484;2,367;7,323;6,785;0,889;0,086;0,389;1;0,097;0,723;1;0,561;0,048
"644";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;278;355,5;355,5;1,96;2564,408;323,124;387,876;312,95;398,05;32,376;42,55;325,343;317,944;304,59;295,125;69293,803;54735,792;40050,415;35637,457;388,295;400,672;426,146;457,529;224554,573;246366,565;311080,688;408673,281;369,374;359,066;347,811;393,809;562,789;438,998;341,4;401,955;584,125;421,385;5,451;5,887;43,541;48,968;15,794;0,06;0,822;1;0,008;0,567;1;0,931;0,008
"645";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;144;236,234;236,234;1,96;2564,408;203,591;268,877;193,334;279,134;32,643;42,9;207,081;194,051;184,192;167,691;103585,951;92583,373;69089,579;57536,28;269,191;278,604;300,741;320,013;178107,004;189636,106;189618,382;218789,073;372,413;351,624;350,673;397,049;562,789;438,998;344,209;405,262;584,125;421,385;2,707;2,6;7,822;6,994;17,247;0,136;0,034;1;0,259;0,203;1;0,701;0,002
"646";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;121;96,028;96,028;1,96;2564,408;89,766;102,29;87,799;104,257;6,262;8,229;90,074;87,865;85,684;83,624;3941,012;3588,185;2476,579;2204,69;101,879;103,856;107,283;111,251;6363,646;6791,283;6799,315;8295,176;71,438;65,747;67,267;76,163;562,789;438,998;66,028;77,739;584,125;421,385;2,248;2,39;6,134;7,593;4,869;0,096;0,262;1;0,752;0,911;1;0,64;0,069
"647";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;197;43,632;43,632;1,96;2564,408;40,64;46,624;39,7;47,564;2,992;3,932;40,715;39,8;39,005;37,903;782,498;672,008;484,531;383,497;46,735;47,566;49,638;51,943;1568,216;1750,439;1900,052;2242,08;34,133;31,925;32,141;36,391;562,789;438,998;31,548;37,144;584,125;421,385;3,071;3,474;12,685;15,88;2,684;0,082;0,449;1;0,095;0,392;1;0,788;0,122
"648";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;281;86,932;86,932;1,96;2564,408;85,882;87,982;85,552;88,312;1,05;1,38;85,962;85,704;85,096;84,756;113,6;105,603;74,756;69,959;88;88,415;88,922;89,662;180,601;204,418;201,029;228,709;11,975;11,042;11,276;12,768;562,789;438,998;11,069;13,032;584,125;421,385;1,73;2,014;5,441;7,811;1,023;0,062;0,791;1;0,239;0,678;1;0,68;0,008
"649";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"650";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;196;47,412;47,412;1,96;2564,408;43,883;50,941;42,774;52,05;3,529;4,638;44,037;43,071;41,702;39,916;1225,034;1081,013;829,259;702,901;50,879;52,142;53,697;55,718;2022,889;2171,119;2256,063;2510,089;40,265;38,152;37,914;42,929;562,789;438,998;37,216;43,817;584,125;421,385;2,379;2,532;6,488;7,496;2,283;0,108;0,153;1;0,357;0,491;1;0,757;0,01
"651";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;134;182,656;182,656;1,96;2564,408;161,096;204,216;154,321;210,991;21,56;28,335;160,852;155,733;148,031;140,629;41411,529;37547,381;27183,835;20850,229;203,757;208,054;228,666;243,924;79698,453;83672,031;98423,295;117595,6;245,976;240,136;231,616;262,247;562,789;438,998;227,347;267,672;584,125;421,385;3,062;3,267;10,684;11,948;11,951;0,126;0,06;1;0,001;0,153;1;0,904;0,008
"652";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;203;11,486;11,486;1,96;2564,408;10,558;12,414;10,266;12,706;0,928;1,22;10,566;10,242;10,177;9,923;83,362;75,094;52,887;45,999;12,414;12,846;13,287;13,956;143,338;155,136;133,059;159,761;10,59;9,268;9,972;11,291;562,789;438,998;9,788;11,524;584,125;421,385;2,491;2,363;7,416;6,756;0,883;0,092;0,308;1;0,109;0,741;1;0,516;0,047
"653";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;129;214,83;214,83;1,96;2564,408;202,262;227,398;198,313;231,347;12,568;16,517;202,336;199,107;193,424;188,491;16589,889;15348,778;11467,515;10328,286;227,915;232,821;235,421;243,909;24848,978;26740,421;24793,728;27643,559;143,383;130,675;135,013;152,868;562,789;438,998;132,524;156,031;584,125;421,385;1,633;1,719;3,309;3,778;12,129;0,086;0,389;1;0,495;0,736;1;0,588;0,064
"654";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;198;40,202;40,202;1,96;2564,408;37,294;43,11;36,38;44,024;2,908;3,822;37,352;36,521;35,616;34,562;731,665;648,362;443,632;354,088;42,936;43,516;46,362;47,785;1484,612;1633,431;1782,486;2073,705;33,175;31,109;31,238;35,37;562,789;438,998;30,663;36,101;584,125;421,385;3,172;3,459;13,765;15,596;2,633;0,098;0,24;1;0,083;0,446;1;0,754;0,086
"655";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;283;65,284;65,284;1,96;2564,408;52,805;77,763;48,884;81,684;12,479;16,4;53,105;50,429;45,135;40,974;12943,804;11662,908;8313,696;6555,999;77,816;81,532;89,863;100,431;28693,922;32438,957;36060,396;43734,432;142,369;136,213;134,058;151,787;562,789;438,998;131,587;154,927;584,125;421,385;3,749;3,86;17,359;19,182;5,375;0,118;0,093;1;0,038;0,173;1;0,835;0,002
"656";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;122;13,984;13,984;1,96;2564,408;13,074;14,894;12,788;15,18;0,91;1,196;13,142;12,864;12,606;12,186;82,288;76,721;54,66;48,243;14,87;15,116;15,733;16,481;134,542;142,636;145,9;178,682;10,382;9,549;9,775;11,068;562,789;438,998;9,595;11,297;584,125;421,385;2,252;2,389;6,167;7,604;0,712;0,1;0,22;1;0,755;0,889;1;0,648;0,07
"657";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;125;73,876;73,876;1,96;2564,408;68,458;79,294;66,756;80,996;5,418;7,12;68,88;67,36;64,882;62,717;3239,067;3039,015;2285,493;1985,684;79,441;81,472;83,393;85,524;4482,324;4741,333;4438,317;4843,58;61,808;57,469;58,2;65,897;562,789;438,998;57,127;67,26;584,125;421,385;1,491;1,579;1,799;2,282;4,317;0,09;0,334;1;0,624;0,86;1;0,599;0,049
"658";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;183;2,022;2,022;1,96;2564,408;1,818;2,226;1,754;2,29;0,204;0,268;1,83;1,774;1,682;1,594;4,412;4,121;3,376;2,917;2,23;2,278;2,396;2,533;6,417;6,697;7,025;7,618;2,326;2,246;2,19;2,48;562,789;438,998;2,15;2,531;584,125;421,385;1,726;1,862;2,734;3,271;0,187;0,136;0,034;1;0,23;0,308;1;0,771;0,02
"659";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;201;24,572;24,572;1,96;2564,408;22,582;26,562;21,956;27,188;1,99;2,616;22,474;22,009;21,599;20,66;385,471;346,114;225,231;199,269;26,796;27,412;27,941;29,173;662,9;703,119;614,973;710,423;22,708;19,862;21,382;24,21;562,789;438,998;20,988;24,711;584,125;421,385;2,482;2,363;7,347;6,775;1,843;0,082;0,449;1;0,102;0,735;1;0,563;0,046
"660";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;237;400,57;400,57;1,96;2564,408;372,019;429,121;363,048;438,092;28,551;37,522;373,452;362,265;354,07;337,914;86327,685;81697,244;66729,908;58923,28;428,881;439,936;454,471;478,3;124878,105;132636,614;136640,635;149079,4;325,728;310,168;306,714;347,276;562,789;438,998;301,06;354,459;584,125;421,385;1,56;1,672;2,133;2,734;17,056;0,09;0,334;1;0,095;0,08;1;0,666;0,007
"661";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;248;9,808;9,808;1,96;2564,408;9,391;10,225;9,26;10,356;0,417;0,548;9,36;9,218;9,107;8,957;18,385;17,588;13,78;12,579;10,21;10,364;10,586;10,804;26,934;28,542;29,062;32,125;4,759;4,459;4,481;5,074;562,789;438,998;4,398;5,179;584,125;421,385;1,336;1,379;2,514;2,92;0,329;0,106;0,168;1;0,468;0,507;1;0,647;0,003
"662";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;238;66,418;66,418;1,96;2564,408;62,645;70,191;61,46;71,376;3,773;4,958;62,698;61,474;60,363;58,884;1293,615;1150,885;861,775;754,661;70,146;71,412;73,54;76,745;2423,606;2594,36;2870,234;3319,444;43,042;41,045;40,529;45,889;562,789;438,998;39,782;46,838;584,125;421,385;2,888;3,009;10,519;11,007;2,741;0,09;0,334;1;0,917;0,909;1;0,791;0,021
"663";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;22;117,562;117,562;1,96;2564,408;108,326;126,798;105,424;129,7;9,236;12,138;108,281;105,093;101,008;96,654;9020,842;8485,915;7036,386;6337;127,512;131,036;135,398;140,578;13065,532;14109,598;14475,265;16297,844;105,374;102,618;99,222;112,344;562,789;438,998;97,393;114,668;584,125;421,385;1,653;1,673;2,447;2,626;2,773;0,068;0,688;1;0,044;0,087;1;0,817;0,002
"664";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;301;28,092;28,092;1,96;2564,408;26,253;29,931;25,675;30,509;1,839;2,417;26,251;25,839;25,237;24,416;346,955;326,163;227,464;186,337;29,924;30,396;31,57;32,604;539,608;561,912;562,412;626,208;20,986;19,303;19,761;22,374;562,789;438,998;19,397;22,837;584,125;421,385;1,869;2,093;4,002;5,322;1,909;0,084;0,418;1;0,716;0,928;1;0,632;0,124
"665";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;32;75,192;75,192;1,96;2564,408;71,715;78,669;70,622;79,762;3,477;4,57;72,009;70,691;68,883;66,738;1381,882;1337,694;1120,853;1054,526;78,879;79,734;81,226;82,882;1765,456;1828,284;1821,989;1907,3;39,668;38,131;37,352;42,292;562,789;438,998;36,664;43,167;584,125;421,385;0,777;0,836;-0,056;0,186;1,848;0,066;0,723;1;0,444;0,622;1;0,662;0,001
"666";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;14;64,736;64,736;1,96;2564,408;61,296;68,176;60,215;69,257;3,44;4,521;61,404;60,425;59,117;57,473;1225,007;1139,482;842,314;748,206;68,087;69,191;71,323;74,611;1909,001;1997,291;2040,769;2249,363;39,251;36,512;36,96;41,847;562,789;438,998;36,278;42,713;584,125;421,385;1,953;2,005;4,562;5,263;2,269;0,054;0,905;1;0,06;0,233;1;0,649;0,041
"667";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;247;236,322;236,322;1,96;2564,408;226,311;246,333;223,166;249,478;10,011;13,156;226,572;223,286;219,022;212,497;10649,897;10025,534;8041,577;7485,558;246,22;247,797;255,437;260,963;15510,341;16181,877;16754,821;18983,521;114,21;107,15;107,542;121,765;562,789;438,998;105,56;124,284;584,125;421,385;1,334;1,372;2,487;2,898;6,954;0,084;0,418;1;0,44;0,51;1;0,662;0,003
"668";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;1;166,5;166,5;1,96;2564,408;155,5;177,5;152,044;180,956;11;14,456;155,23;152,474;147,123;142,077;12587,09;11826,89;9360,057;8529,172;177,269;181,585;188,464;194,046;19184,748;20393,131;20661,441;23600,672;125,495;119,873;118,169;133,796;562,789;438,998;115,99;136,564;584,125;421,385;1,723;1,822;3,797;4,174;7,152;0,072;0,617;1;0,464;0,816;1;0,732;0,03
"669";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;52;11,086;11,086;1,96;2564,408;10,475;11,697;10,282;11,89;0,611;0,804;10,502;10,344;10,114;9,914;34,086;29,552;20,679;17,316;11,709;11,956;12,247;12,666;67,186;73,685;76,06;89,977;6,976;6,504;6,569;7,438;562,789;438,998;6,448;7,591;584,125;421,385;3,046;3,356;13,45;16,627;0,517;0,112;0,126;1;0,13;0,598;1;0,783;0,08
"670";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;51;5,216;5,216;1,96;2564,408;4,931;5,501;4,842;5,59;0,285;0,374;4,926;4,848;4,8;4,668;7,255;6,2;4,207;3,805;5,526;5,604;5,739;6,014;14,739;16,58;17,84;21,691;3,246;3,022;3,057;3,461;562,789;438,998;3;3,532;584,125;421,385;3,126;3,455;14,139;17,437;0,269;0,166;0,005;1;0,131;0,588;1;0,753;0,037
"671";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;207;2,624;2,624;1,96;2564,408;2,35;2,898;2,264;2,984;0,274;0,36;2,368;2,294;2,154;2,064;6,733;5,841;4,549;3,568;2,924;3,006;3,2;3,416;13,317;14,164;16,779;18,735;3,126;3,082;2,943;3,333;562,789;438,998;2,889;3,402;584,125;421,385;3,185;3,311;12,486;13,3;0,151;0,088;0,361;1;0,098;0,276;1;0,952;0,004
"672";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;28;6,172;6,172;1,96;2564,408;5,508;6,836;5,299;7,045;0,664;0,873;5,528;5,396;5,053;4,766;40,114;36,631;26,861;21,02;6,798;6,994;7,517;8,156;76,32;82,499;97,359;110,07;7,577;7,487;7,135;8,078;562,789;438,998;7,003;8,245;584,125;421,385;3,17;3,266;12,33;12,978;0,242;0,114;0,114;1;0,095;0,227;1;0,943;0,002
"673";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;61;454,426;454,426;1,96;2564,408;401,024;507,828;384,244;524,608;53,402;70,182;405,246;392,816;377,122;361,103;224137,448;184580,224;104581,495;84089,629;508,117;527,648;547,692;600,952;535950,307;585438,236;640798,786;745226,241;609,25;562,894;573,684;649,553;562,789;438,998;563,11;662,989;584,125;421,385;4,34;4,676;23,42;28,021;35,376;0,094;0,284;1;0,321;0,751;1;0,781;0,143
"674";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;49;123,072;123,072;1,96;2564,408;109,774;136,37;105,596;140,548;13,298;17,476;110,628;108,313;104,039;100,156;14003,566;11942,915;6932,954;5607,541;137,343;141,244;145,301;155,848;34865,092;37610,8;37119,645;43302,922;151,709;134,573;142,853;161,745;562,789;438,998;140,22;165,091;584,125;421,385;4,478;4,578;25,781;28,014;10,245;0,108;0,153;1;0,539;0,851;1;0,704;0,105
"675";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;209;316,782;316,782;1,96;2564,408;293,325;340,239;285,955;347,609;23,457;30,827;294,115;286,615;274,573;265,996;57467,164;53392,249;43233,431;38175,925;341,636;349,33;359,326;372,874;87274,266;93262,712;96061,23;108755,435;267,61;260,977;251,988;285,313;562,789;438,998;247,343;291,214;584,125;421,385;1,855;1,875;3,611;3,846;9,119;0,062;0,791;1;0,222;0,157;1;0,855;0,001
"676";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;23;35,194;35,194;1,96;2564,408;32,587;37,801;31,768;38,62;2,607;3,426;32,8;32,16;30,705;29,702;712,496;673,215;567,048;486,45;37,587;38,321;40,252;42,181;1067,831;1127,51;1205,687;1353,544;29,742;29,003;28,005;31,709;562,789;438,998;27,489;32,365;584,125;421,385;1,853;1,873;3,604;3,838;1,032;0,07;0,653;1;0,224;0,161;1;0,821;0,001
"677";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;205;130,756;130,756;1,96;2564,408;122,237;139,275;119,56;141,952;8,519;11,196;122,431;120,201;115,517;111,371;7550,51;7125,224;6060,261;5402,356;139,424;142,043;147,23;151,532;11437,4;11913,543;13083,493;14884,903;97,189;95,064;91,515;103,618;562,789;438,998;89,828;105,761;584,125;421,385;1,744;1,795;3,547;3,769;3,325;0,052;0,927;1;0,551;0,242;1;0,843;0,002
"678";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;161;95,77;95,77;1,96;2564,408;89,492;102,048;87,52;104,02;6,278;8,25;89,715;87,789;85,282;82,315;4114,768;3726,723;2697,004;2308,51;101,758;103,221;108,667;112,481;6185,853;6538,462;6651,453;7284,463;71,621;65,854;67,44;76,359;562,789;438,998;66,197;77,939;584,125;421,385;1,87;2,098;4,007;5,346;6,574;0,076;0,548;1;0,716;0,926;1;0,604;0,123
"679";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;24;551,38;551,38;1,96;2564,408;490,682;612,078;471,609;631,151;60,698;79,771;490,517;478,408;450,396;427,242;333110,322;294574,581;225132,843;187449,848;610,344;631,121;687,071;728,315;645499,144;697759,207;829833,174;993259,992;692,491;685,045;652,066;738,301;562,789;438,998;640,047;753,573;584,125;421,385;3,102;3,19;11,998;12,595;16,628;0,09;0,334;1;0,164;0,294;1;0,956;0,002
"680";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;99;72,924;72,924;1,96;2564,408;71,518;74,33;71,076;74,772;1,406;1,848;71,524;71,162;70,517;69,861;208,904;199,99;160,902;150,214;74,412;74,768;75,567;76,455;328,861;352,667;361,949;428,192;16,045;15,082;15,109;17,107;562,789;438,998;14,83;17,461;584,125;421,385;1,31;1,36;4,631;4,597;1,171;0,06;0,822;1;0,866;0,88;1;0,693;0,006
"681";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;15;41,378;41,378;1,96;2564,408;39,18;43,576;38,49;44,266;2,198;2,888;39,059;38,464;37,972;36,955;489,822;451,787;350,617;302,135;43,444;44,17;45,591;47,703;775,344;817,621;821,159;973,761;25,072;23,333;23,608;26,731;562,789;438,998;23,173;27,284;584,125;421,385;1,955;2,006;4,574;5,273;1,447;0,058;0,852;1;0,059;0,225;1;0,636;0,044
"682";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;261;18,264;18,264;1,96;2564,408;17,49;19,038;17,246;19,282;0,774;1,018;17,49;17,236;16,993;16,574;65,293;59,086;48,028;43,463;19,072;19,293;19,705;20,013;93,28;100,192;96,393;109,229;8,833;8,285;8,317;9,417;562,789;438,998;8,164;9,612;584,125;421,385;1,323;1,362;2,429;2,83;0,589;0,106;0,168;1;0,453;0,511;1;0,645;0,003
"683";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;211;231,314;231,314;1,96;2564,408;213,949;248,679;208,493;254,135;17,365;22,821;214,926;211,155;201,016;192,802;30824,389;29306,021;22249,707;19446,815;250,483;256,683;265,827;281,232;48546,41;52004,524;55245,37;59378,56;198,109;190,573;186,544;211,214;562,789;438,998;183,105;215,583;584,125;421,385;1,917;2,086;4,629;5,476;11,717;0,102;0,202;1;0,56;0,835;1;0,781;0,017
"684";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;6;773,326;773,326;1,96;2564,408;724,568;822,084;709,247;837,405;48,758;64,079;720,221;713,277;690,056;666,597;261740,184;252005,032;207957,341;191296,667;818,367;833,56;860,927;881,261;358517,238;370119,943;349014,608;373353,633;556,266;523,43;523,793;593,064;562,789;438,998;514,138;605,332;584,125;421,385;1,128;1,006;0,963;0,562;30,035;0,06;0,822;1;0,968;0,696;1;0,604;0,006
"685";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;117;18,438;18,438;1,96;2564,408;17,231;19,645;16,852;20,024;1,207;1,586;17,26;16,938;16,542;15,988;150,888;143,025;103,057;92,066;19,726;20,026;20,78;21,275;230,539;245,222;245,062;259,738;13,769;12,666;12,966;14,68;562,789;438,998;12,727;14,984;584,125;421,385;1,874;2,098;4,022;5,353;1,259;0,082;0,449;1;0,716;0,938;1;0,579;0,125
"686";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;34;489,47;489,47;1,96;2564,408;470,928;508,012;465,101;513,839;18,542;24,369;471,16;465,058;456,81;450,277;39379,079;37131,556;30759,88;28965,163;507,948;512,444;522,648;532,337;50458,842;52307,823;49725,247;54047,645;211,545;200,103;199,196;225,539;562,789;438,998;195,524;230,204;584,125;421,385;0,842;0,896;-0,043;0,131;11,148;0,076;0,548;1;0,697;0,656;1;0,582;0,009
"687";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;239;127,81;127,81;1,96;2564,408;120,553;135,067;118,273;137,347;7,257;9,537;120,691;118,389;116,199;113,62;4834,739;4177,72;3122,862;2585,245;135,938;138,316;141,617;147,618;9229,046;9750,92;10393,895;12091,203;82,791;78,954;77,958;88,268;562,789;438,998;76,521;90,094;584,125;421,385;2,887;3,008;10,507;10,988;5,288;0,084;0,418;1;0,919;0,906;1;0,8;0,021
"688";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;10;51,692;51,692;1,96;2564,408;48,703;54,681;47,764;55,62;2,989;3,928;48,737;47,685;46,839;45,417;1014,221;971,252;804,615;761,112;54,632;56,082;57,067;58,582;1337,176;1390,303;1343,449;1471,709;34,097;32,485;32,107;36,353;562,789;438,998;31,515;37,105;584,125;421,385;0,97;0,999;0,336;0,513;1,969;0,06;0,822;1;0,709;0,974;1;0,628;0,009
"689";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;266;2671,656;2671,656;1,96;2564,408;2547,071;2796,241;2507,924;2835,388;124,585;163,732;2548,934;2511,832;2466,659;2395,186;1514118,017;1400260,3;1157489,097;992781,545;2804,026;2846,495;2913,425;2980,847;2588155,731;2773199,249;2882755,809;3283550,466;1421,353;1368,084;1338,379;1515,378;562,789;438,998;1313,709;1546,724;584,125;421,385;2,316;2,365;6,748;7,073;59,402;0,056;0,88;1;0,141;0,383;1;0,788;0,958
"690";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;31;487,67;487,67;1,96;2564,408;435,622;539,718;419,267;556,073;52,048;68,403;437,851;422,658;402,654;381,236;237362,091;216434,27;163683,579;141443,872;539,173;554,656;594,727;632,944;481680,377;516790,499;586001,506;687079,73;593,8;587,154;559,136;633,081;562,789;438,998;548,829;646,176;584,125;421,385;3,182;3,272;12,384;12,997;12,79;0,07;0,653;1;0,09;0,232;1;0,965;0,001
"691";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"692";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;9;18,048;18,048;1,96;2564,408;17,003;19,093;16,675;19,421;1,045;1,373;17,01;16,63;16,282;15,804;122,92;116,903;100,06;91,636;19,105;19,492;19,985;20,514;162,633;168,488;165,712;173,612;11,922;11,368;11,226;12,711;562,789;438,998;11,019;12,974;584,125;421,385;0,967;0,996;0,331;0,504;0,7;0,082;0,449;1;0,702;0,978;1;0,604;0,009
"693";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;245;478,202;478,202;1,96;2564,408;466,631;489,773;462,995;493,409;11,571;15,207;467,077;464,729;459,377;453,42;15205,988;14678,147;10970,305;9995;489,241;492,548;497,692;504,335;20230,874;21059,342;19544,951;21961,727;132,008;121,175;124,302;140,741;562,789;438,998;122,011;143,652;584,125;421,385;0,668;0,801;0,737;1,365;10,212;0,054;0,905;1;0,938;0,394;1;0,576;0,038
"694";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;47;199,884;199,884;1,96;2564,408;185,863;213,905;181,458;218,31;14,021;18,426;187,181;182,552;177,951;171,604;17022,178;15406,875;11039,347;9621,638;215,073;220,51;228,894;235,842;36828,394;42125,45;50443,339;59170,12;159,957;147,678;150,619;170,538;562,789;438,998;147,843;174,066;584,125;421,385;3,19;3,525;17,58;23,06;9,601;0,1;0,22;1;0,014;0,236;1;0,762;0,065
"695";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;8;43,658;43,658;1,96;2564,408;41,133;46,183;40,339;46,977;2,525;3,319;41,109;40,31;39,343;38,21;724,613;695,145;574,416;532,599;46,106;47,386;48,553;50,129;936,056;971,865;983,922;1049,347;28,811;27,451;27,129;30,717;562,789;438,998;26,629;31,352;584,125;421,385;0,967;0,996;0,335;0,511;1,634;0,066;0,723;1;0,695;0,962;1;0,631;0,009
"696";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;16;0,998;0,998;1,96;2564,408;0,955;1,041;0,941;1,055;0,043;0,057;0,956;0,944;0,932;0,914;0,194;0,176;0,11;0,097;1,04;1,048;1,069;1,092;0,29;0,31;0,259;0,288;0,492;0,42;0,463;0,524;562,789;438,998;0,455;0,535;584,125;421,385;0,6;1,314;3,601;5,966;0,093;0,1;0,22;1;0,958;0,846;1;0,534;0,029
"697";"avaliaArvores/A_125_2_2_Teste";"KMeansAssimetricoLinear";3;230;17;436,778;436,778;1,96;2564,408;415,601;457,955;408,947;464,609;21,177;27,831;415,428;407,819;398,106;391,294;48031,312;45487,983;36517,576;32918,869;458,4;464,776;473,805;484,359;68678,003;73451,496;75339,721;82964,771;241,599;231,822;227,496;257,581;562,789;438,998;223,302;262,91;584,125;421,385;1,368;1,509;2,206;2,861;13,296;0,052;0,927;1;0,037;0,139;1;0,723;0,007
