"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"273";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;50;60,536;60,536;1,96;2564,408;57,302;63,77;56,285;64,787;3,234;4,251;57,277;56,342;50,478;48,335;906,376;769,702;96,859;80,479;64,341;65,437;81,572;88,296;1844,015;2082,691;4015,288;5135,521;36,9;31,502;34,746;39,341;562,789;438,998;34,106;40,155;584,125;421,385;3,221;4,23;13,348;21,135;7,447;0,302;0,106;1;0,251;0,816;0,065;0,551;0,326;0,099
"274";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;33;928,52;928,52;1,96;2564,408;884,441;972,599;870,591;986,449;44,079;57,929;887,142;869,201;726,527;665,544;209899,899;195917,03;59301,411;41573,62;973,846;984,39;1156,648;1248,919;301057,964;311401,651;402549,203;467723,504;502,879;452,028;473,523;536,146;562,789;438,998;464,795;547,236;584,125;421,385;1,402;1,408;1,974;2,008;65,379;0,146;0,883;1;0,746;0,917;0,111;0,873;0,398;0,133
"275";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;62;58,394;58,394;1,96;2564,408;55,61;61,178;54,735;62,053;2,784;3,659;55,646;54,969;48,353;47,35;735,622;669,677;81,123;43,157;61,084;61,768;75,672;79,221;1295,541;1383,714;2484,088;3010,404;31,762;26,674;29,907;33,863;562,789;438,998;29,356;34,563;584,125;421,385;2,645;3,097;9,263;11,72;5,54;0,264;0,212;1;0,338;0,639;0,105;0,527;0,939;0,14
"276";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;243;28,636;28,636;1,96;2564,408;27,714;29,558;27,424;29,848;0,922;1,212;27,68;27,44;25,174;24,171;95,25;90,093;27,482;19,953;29,564;29,814;33,037;34,966;126,019;131,135;145,447;170,59;10,518;8,528;9,904;11,214;562,789;438,998;9,722;11,446;584,125;421,385;1,032;1,208;0,712;1,604;1,81;0,172;0,728;1;0,976;0,86;0,119;0,35;0,748;0,163
"277";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;11;101,026;101,026;1,96;2564,408;93,83;108,222;91,569;110,483;7,196;9,457;93,584;90,914;73,356;69,191;4926,829;4493,58;1241,71;977,533;108,812;111,923;137,792;148,14;8604,141;9371,152;12862,261;16845,887;82,092;70,044;77,3;87,523;562,789;438,998;75,875;89,333;584,125;421,385;2,465;2,335;8,165;7,506;10,798;0,204;0,515;1;0,898;0,967;0,097;0,744;0,39;0,149
"278";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;18;327,544;327,544;1,96;2564,408;311,507;343,581;306,467;348,621;16,037;21,077;311,733;306,809;272,327;257,269;23278,418;20718,795;4277,138;3593,756;343,1;347,164;420,624;456,624;44515,041;47077,693;75674,667;95595,667;182,966;158,417;172,285;195,07;562,789;438,998;169,109;199,105;584,125;421,385;2,71;2,682;10,468;8,908;25,863;0,22;0,418;1;0,336;0,553;0,043;0,958;0,476;0,07
"279";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;215;158,962;158,962;1,96;2564,408;139,335;178,589;133,168;184,756;19,627;25,794;140,586;136,923;110,101;98,969;31071,054;27685,023;3515,415;2578,205;179,555;185,498;222,617;244,462;85623,035;101704,319;41477,279;49154,052;223,921;126,715;210,849;238,734;562,789;438,998;206,963;243,672;584,125;421,385;4,502;2,253;34,817;5,918;55,944;0,296;0,119;1;0,034;0,616;0,051;0,238;0,592;0,095
"280";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;94;87,784;87,784;1,96;2564,408;83,071;92,497;81,591;93,977;4,713;6,193;83,446;82,19;74,092;71,325;1891,794;1748,989;252,281;191,084;92,771;93,705;107,329;112,958;4138,415;4504,908;2770,052;3404,062;53,764;33,866;50,625;57,321;562,789;438,998;49,692;58,506;584,125;421,385;3,497;2,082;19,4;4,844;12,058;0,28;0,161;1;0,139;0,628;0,114;0,964;0,149;0,187
"281";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;74;340,33;340,33;1,96;2564,408;314,785;365,875;306,758;373,902;25,545;33,572;316,462;305,54;262,136;251,679;56250,053;50331,896;6692,605;4179,121;365,609;374,597;458,074;525,487;119006,703;131428,037;143451,726;194628,445;291,435;220,954;274,422;310,714;562,789;438,998;269,363;317,141;584,125;421,385;3,327;2,915;16,151;10,07;52,263;0,328;0,063;1;0,835;0,767;0,121;0,267;0,599;0,152
"282";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;115;21,084;21,084;1,96;2564,408;19,726;22,442;19,3;22,868;1,358;1,784;19,784;19,398;17,831;17,132;174,207;154,735;14,095;10,496;22,478;22,92;25,798;27,486;310,559;337,942;215,875;249,871;15,49;8,742;14,585;16,514;562,789;438,998;14,316;16,856;584,125;421,385;2,753;2,559;8,666;7,776;4,684;0,382;0,018;1;0,086;0,641;0,002;0,982;0,218;0,011
"283";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;92;78,594;78,594;1,96;2564,408;69,348;87,84;66,443;90,745;9,246;12,151;70,151;67,976;54,463;49,789;5575,178;4707,729;515,696;323,483;88,242;91,096;118,832;135,688;18221,534;20670,706;13656,3;16517,06;105,48;68,713;99,322;112,457;562,789;438,998;97,491;114,784;584,125;421,385;5,541;3,101;42,666;10,407;18,732;0,288;0,139;1;0,284;0,835;0,208;0,336;0,07;0,293
"284";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;217;49,432;49,432;1,96;2564,408;43,232;55,632;41,284;57,58;6,2;8,148;43,402;41,312;32,542;30,702;2872,764;2453,454;370,507;262,2;55,466;58,641;76,143;88,154;8486,474;9395,823;5068,712;6237,313;70,735;42,639;66,606;75,414;562,789;438,998;65,378;76,974;584,125;421,385;4,787;2,525;39,685;7,969;16,58;0,302;0,106;1;0,047;0,585;0,094;0,655;0,418;0,159
"285";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;93;22,232;22,232;1,96;2564,408;19,124;25,34;18,147;26,317;3,108;4,085;19,595;18,754;15,88;14,525;328,437;270,721;38,305;21,629;25,611;26,714;32,305;35,851;3014,508;3812,249;895,251;1056,848;35,46;17,972;33,39;37,806;562,789;438,998;32,774;38,588;584,125;421,385;11,873;2,973;193,545;9,16;5,86;0,288;0,139;1;0,011;0,897;0,114;0,578;0,615;0,19
"286";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;222;169,478;169,478;1,96;2564,408;151,447;187,509;145,781;193,175;18,031;23,697;151,917;148,203;107,558;98,941;31615,422;28399,231;3740,555;2123,967;187,653;196,061;264,268;292,808;54301,266;57900,128;70107,712;82343,713;205,712;166,15;193,703;219,32;562,789;438,998;190,133;223,857;584,125;421,385;2,571;2,684;7,698;7,499;39,398;0,262;0,22;1;0,773;0,985;0,242;0,926;0,183;0,291
"287";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;77;68,122;68,122;1,96;2564,408;60,873;75,371;58,596;77,648;7,249;9,526;61,287;59,961;42,937;36,958;5183,478;4854,996;603,294;374,48;76,011;78,361;105,248;118,936;8916,007;9437,886;11472,201;14540,097;82,697;66,784;77,869;88,167;562,789;438,998;76,434;89,991;584,125;421,385;2,572;2,685;7,703;7,505;15,852;0,264;0,212;1;0,773;0,986;0,246;0,581;0,622;0,293
"288";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansAssimetricoProb";2;25;76;79,9;79,9;1,96;2564,408;73,653;86,147;71,69;88,11;6,247;8,21;73,39;71,352;60,027;56,511;3532,04;3112,01;423,793;271,12;86,799;89,075;107,892;115,642;6805,41;7551,767;5078,654;6111,042;71,274;47,399;67,113;75,988;562,789;438,998;65,876;77,56;584,125;421,385;2,857;2,034;10,58;4,014;15,734;0,274;0,179;1;0,351;0,949;0,111;0,678;0,214;0,146
"289";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;271;2041,43;2041,43;1,96;2564,408;1918,369;2164,491;1879,701;2203,159;123,061;161,729;1918,965;1874,988;1880,01;1841,888;1685887,125;1634784,366;1498281,545;1401283,195;2163,405;2206,769;2199,641;2239,649;2266207,993;2356066,883;2246995,042;2366145,282;1403,963;1367,682;1322,005;1496,838;562,789;438,998;1297,636;1527,8;584,125;421,385;1,15;1,119;0,846;0,741;42,882;0,028;0,999;1;0,656;0,819;0,827;0,23;0,8;0,829
"290";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;285;23413,208;23413,208;1,96;2564,408;23401,132;23425,284;23397,337;23429,079;12,076;15,871;23401,267;23397,33;23397,933;23395,184;16623,921;16144,633;11864,289;11240,62;23425,719;23429,364;23428,734;23433,005;21153,716;21970,784;17389,176;18154,708;137,774;120,882;129,732;146,888;562,789;438,998;127,34;149,927;584,125;421,385;0,302;0,154;-0,008;0,296;16,556;0,056;0,673;1;0,021;0,019;0,717;0,514;0,868;0,724
"291";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;273;800,006;800,006;1,96;2564,408;704,394;895,618;674,351;925,661;95,612;125,655;715,256;681,917;678,06;638,419;875458,622;822302,303;687918,522;603726,347;896,561;935,034;936,521;984,903;1554352,462;1650833,289;1632561,131;1748205,349;1090,807;1070,842;1027,13;1162,966;562,789;438,998;1008,197;1187,022;584,125;421,385;2,811;2,878;9,363;9,999;32,072;0,026;1;1;0,76;0,908;0,68;0,877;0,032;0,682
"292";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;257;763,09;763,09;1,96;2564,408;671,891;854,289;643,234;882,946;91,199;119,856;668,996;648,323;646,179;607,076;768930,672;698178,347;648928,393;520368,601;864,872;896,679;891,1;930,712;1460596,955;1584879,141;1502772,894;1648681,698;1040,463;1021,416;979,724;1109,291;562,789;438,998;961,665;1132,237;584,125;421,385;2,811;2,878;9,361;9,997;30,594;0,026;1;1;0,76;0,908;0,679;0,119;0,293;0,681
"293";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;288;3184,762;3184,762;1,96;2564,408;3145,016;3224,508;3132,527;3236,997;39,746;52,235;3146,341;3136,225;3129,487;3110,711;175131,651;167657,984;156854,588;147450,287;3226,176;3234,588;3240,532;3260,699;235292,227;245102,927;242060,79;252125,789;453,451;443,813;426,98;483,448;562,789;438,998;419,11;493,448;584,125;421,385;1,052;1,057;0,975;1,066;16,254;0,02;1;1;0,719;0,796;0,91;0,021;0,924;0,91
"294";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;279;700,144;700,144;1,96;2564,408;682,084;718,204;676,409;723,879;18,06;23,735;682,273;677,147;678,988;674,833;34231,06;32378,323;25103,096;24029,143;719,207;724,067;722,05;730,506;52022,9;56148,202;39804,117;42752,08;206,04;179,477;194,012;219,67;562,789;438,998;190,436;224,214;584,125;421,385;1,231;0,766;3,812;1,605;20,714;0,068;0,424;1;0,015;0,053;0,564;0,329;0,596;0,573
"295";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;287;712,03;712,03;1,96;2564,408;698,341;725,719;694,04;730,02;13,689;17,99;696,567;691,252;694,64;689,943;21006,82;20553,543;14812,973;13909,389;725,042;727,709;729,798;734,27;28166,731;29361,994;24480,589;26525,889;156,171;139,371;147,054;166,502;562,789;438,998;144,343;169,946;584,125;421,385;-0,715;-0,958;1,1;2,076;14,926;0,042;0,93;1;0,044;0,066;0,805;0,348;0,222;0,809
"296";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;270;1104,072;1104,072;1,96;2564,408;987,646;1220,498;951,063;1257,081;116,426;153,009;989,905;959,951;958,151;921,979;1365780,142;1268139,905;1182315,491;1042175,798;1219,551;1265,732;1269,847;1343,997;2155589,326;2246076,658;2240945,108;2452111,401;1328,269;1289,133;1250,729;1416,136;562,789;438,998;1227,675;1445,429;584,125;421,385;2,08;2,094;4,636;4,875;42,87;0,038;0,97;1;0,608;0,813;0,597;0,185;0,015;0,602
"297";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;227;1124,762;1124,762;1,96;2564,408;1079,061;1170,463;1064,7;1184,824;45,701;60,062;1080,199;1070,094;1065,666;1050,661;128204,529;119300,746;107898,009;99909,243;1175,071;1196,197;1193,466;1215,608;458095,366;522762,796;477041,694;567841,23;521,392;492,901;490,955;555,883;562,789;438,998;481,905;567,381;584,125;421,385;4,961;4,816;43,253;43,526;23,794;0,03;0,998;1;0,324;0,634;0,914;0,409;0,323;0,915
"298";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;229;2256,644;2256,644;1,96;2564,408;2169,543;2343,745;2142,175;2371,113;87,101;114,469;2173,842;2153,267;2147,217;2113,152;537049,505;451508,392;402424,671;369005,32;2354,523;2380,468;2391,848;2432,287;1554129,131;1734293,225;1580007,033;1917245,274;993,705;923,555;935,696;1059,441;562,789;438,998;918,449;1081,355;584,125;421,385;4,505;4,228;33,653;32,58;36,882;0,028;0,999;1;0,196;0,638;0,802;0,399;0,849;0,804
"299";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;275;5825,37;5825,37;1,96;2564,408;5488,473;6162,267;5382,612;6268,128;336,897;442,758;5473,86;5393,783;5375,1;5262,039;10439744,84;9421334,152;8937166,149;7980901,992;6154,989;6254,938;6316,994;6478,561;19343047,792;20834229,832;21062617,274;23710816,574;3843,566;3802,246;3619,192;4097,824;562,789;438,998;3552,48;4182,589;584,125;421,385;2,707;2,74;10,051;10,323;107,758;0,032;0,996;1;0,868;0,885;0,924;0,011;0,971;0,924
"300";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;169;1031,748;1031,748;1,96;2564,408;975,371;1088,125;957,656;1105,84;56,377;74,092;977,144;953,911;951,323;928,933;368385,758;358849,427;325830,195;313175,247;1085,28;1100,877;1109,055;1134,591;451801,746;466604,49;434922,383;445995,034;643,193;620,211;605,645;685,741;562,789;438,998;594,482;699,926;584,125;421,385;0,853;0,796;-0,621;-0,716;26,78;0,03;0,998;1;0,529;0,739;0,714;0,453;0,139;0,717
"301";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;156;874,092;874,092;1,96;2564,408;804,693;943,491;782,887;965,297;69,399;91,205;807,892;789,109;779,578;758,982;523180,225;484066,738;441499,762;396592,322;944,914;970,938;965,504;1004,22;739413,833;777513,966;750285,898;800616,754;791,749;768,245;745,53;844,125;562,789;438,998;731,788;861,586;584,125;421,385;1,546;1,573;2,108;2,253;28,506;0,036;0,982;1;0,605;0,691;0,596;0,216;0,794;0,601
"302";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;237;400,57;400,57;1,96;2564,408;372,019;429,121;363,048;438,092;28,551;37,522;373,363;364,823;364,029;352,008;87104,73;81310,305;67933,498;62172,377;430,602;435,024;437,108;449,905;125687,257;131350,469;110013,576;116690,529;325,728;299,031;306,714;347,276;562,789;438,998;301,06;354,459;584,125;421,385;1,56;1,458;2,133;1,712;22,292;0,058;0,629;1;0,131;0,409;0,346;0,801;0,787;0,356
"303";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;32;75,192;75,192;1,96;2564,408;71,715;78,669;70,622;79,762;3,477;4,57;71,71;70,854;70,282;69,153;1391,857;1333,615;1178,708;1117,57;78,562;79,689;79,839;81,538;1763,88;1830,703;1694,052;1744,12;39,668;37,884;37,352;42,292;562,789;438,998;36,664;43,167;584,125;421,385;0,777;0,752;-0,056;0,028;1,918;0,034;0,991;1;0,422;0,475;0,751;0,484;0,987;0,754
"304";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;61;454,426;454,426;1,96;2564,408;401,024;507,828;384,244;524,608;53,402;70,182;404,03;388,111;386,469;369,338;222820,721;174660,693;139048,653;97980,07;510,205;533,503;528,829;571,522;548387,862;616364,214;578116,658;727937,335;609,25;571,062;573,684;649,553;562,789;438,998;563,11;662,989;584,125;421,385;4,34;4,562;23,42;26,599;29,184;0,056;0,673;1;0,254;0,69;0,259;0,538;0,137;0,267
"305";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;49;123,072;123,072;1,96;2564,408;109,774;136,37;105,596;140,548;13,298;17,476;110,542;106,151;106,496;103,435;12858,474;11426,045;8249,426;6127,746;135,893;138,936;143,447;149,845;34282,485;37814,221;33747,187;39005,143;151,709;139,963;142,853;161,745;562,789;438,998;140,22;165,091;584,125;421,385;4,478;4,444;25,781;25,177;7,688;0,066;0,462;1;0,154;0,638;0,192;0,008;0,635;0,202
"306";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;24;551,38;551,38;1,96;2564,408;490,682;612,078;471,609;631,151;60,698;79,771;494,6;479,605;470,56;451,106;335017,398;297042,8;253947,084;215534,294;609,674;628,662;638,968;654,081;642311,21;682691,324;677826,71;712493,726;692,491;670,843;652,066;738,301;562,789;438,998;640,047;753,573;584,125;421,385;3,102;3,1;11,998;11,895;29,384;0,038;0,97;1;0,585;0,83;0,532;0,668;0,696;0,537
"307";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;6;773,326;773,326;1,96;2564,408;724,568;822,084;709,247;837,405;48,758;64,079;726,53;710,907;713,318;691,513;260587,118;252211,029;218649,873;202434,285;822,152;833,836;837,423;852,908;356348,775;365786,784;322605,101;342421,069;556,266;520,519;523,793;593,064;562,789;438,998;514,138;605,332;584,125;421,385;1,128;0,955;0,963;0,344;28,284;0,034;0,991;1;0,242;0,44;0,65;0,631;0,928;0,654
"308";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;34;489,47;489,47;1,96;2564,408;470,928;508,012;465,101;513,839;18,542;24,369;472,314;466,302;465,881;459,114;39460,184;37727,698;32585,895;30058,879;507,988;515,408;516,502;523,705;49939,857;52371,328;47344,205;49421,574;211,545;198,566;199,196;225,539;562,789;438,998;195,524;230,204;584,125;421,385;0,842;0,88;-0,043;0,164;14,034;0,038;0,97;1;0,265;0,284;0,664;0,528;0,332;0,669
"309";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;266;2671,656;2671,656;1,96;2564,408;2547,071;2796,241;2507,924;2835,388;124,585;163,732;2561,35;2532,406;2502,397;2458,398;1564413,811;1423826,641;1227120,098;1058215,298;2795,776;2842,057;2831,474;2859,93;2556466,852;2736278,827;2488043,085;2658065,919;1421,353;1358,954;1338,379;1515,378;562,789;438,998;1313,709;1546,724;584,125;421,385;2,316;2,269;6,748;6,195;59,53;0,052;0,758;1;0,434;0,67;0,657;0,869;0,456;0,661
"310";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;31;487,67;487,67;1,96;2564,408;435,622;539,718;419,267;556,073;52,048;68,403;439,865;422,001;417,517;396,629;243003,194;208478,585;181743,812;143242,47;542,949;562,506;569,602;601,92;472939,775;512824,411;498708,474;582665,817;593,8;575,53;559,136;633,081;562,789;438,998;548,829;646,176;584,125;421,385;3,182;3,196;12,384;12,599;21,548;0,03;0,998;1;0,591;0,862;0,57;0,743;0,398;0,574
"311";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;245;478,202;478,202;1,96;2564,408;466,631;489,773;462,995;493,409;11,571;15,207;467,061;462,473;463,302;460,334;14985,897;14397,497;11635,938;11177,517;489,761;492,891;492,614;495,567;20037,831;21097,453;16235,577;17259,608;132,008;117,865;124,302;140,741;562,789;438,998;122,011;143,652;584,125;421,385;0,668;0,411;0,737;-0,199;10,998;0,042;0,93;1;0,045;0,06;0,798;0,703;0,124;0,802
"312";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;47;199,884;199,884;1,96;2564,408;185,863;213,905;181,458;218,31;14,021;18,426;186,417;183,079;182,83;178,058;16947,096;15205,75;12960,481;11407,747;214,088;219,518;218,39;224,363;36300,591;40495,856;36750,284;41521,885;159,957;149,717;150,619;170,538;562,789;438,998;147,843;174,066;584,125;421,385;3,19;3,414;17,58;21,282;8,2;0,064;0,502;1;0,244;0,519;0,361;0,081;0,373;0,371
"313";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;8;43,658;43,658;1,96;2564,408;41,133;46,183;40,339;46,977;2,525;3,319;40,996;40,251;40,389;39,23;719,558;689,662;620,585;576,88;46,018;46,683;46,856;47,769;932,684;971,117;882,768;919,061;28,811;27,376;27,129;30,717;562,789;438,998;26,629;31,352;584,125;421,385;0,967;0,893;0,335;0,139;1,398;0,04;0,952;1;0,371;0,512;0,734;0,832;0,993;0,737
"314";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;17;436,778;436,778;1,96;2564,408;415,601;457,955;408,947;464,609;21,177;27,831;417,665;411,298;410,744;402,681;48263,288;46221,299;39929,618;36765,317;457,037;462,783;466,098;476,503;69452,297;71690,037;63197,609;67044,362;241,599;226,333;227,496;257,581;562,789;438,998;223,302;262,91;584,125;421,385;1,368;1,232;2,206;1,51;12,316;0,032;0,996;1;0,25;0,403;0,613;0,974;0,649;0,618
"315";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;242;42,908;42,908;1,96;2564,408;39,852;45,964;38,892;46,924;3,056;4,016;39,996;39,265;38,873;37,874;816,354;699,614;575,938;507,042;46,029;46,942;47,198;48,22;1718,235;1879,838;1698,014;1972,282;34,866;32,895;32,831;37,172;562,789;438,998;32,225;37,941;584,125;421,385;3,348;3,467;16,784;18,047;2,234;0,06;0,586;1;0,307;0,533;0,318;0,78;0,844;0,328
"316";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;25;423,626;423,626;1,96;2564,408;396,909;450,343;388,514;458,738;26,717;35,112;397,193;390,432;388,93;382,582;74737,617;68980,513;61411,754;57704,481;449,148;459,934;461,767;474,61;113030,483;118240,704;109061,87;115310,037;304,802;288,324;287,009;324,965;562,789;438,998;281,718;331,687;584,125;421,385;1,716;1,676;3,391;3,394;16,244;0,04;0,952;1;0,329;0,597;0,608;0,633;0,331;0,612
"317";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;12;83,834;83,834;1,96;2564,408;78,988;88,68;77,466;90,202;4,846;6,368;79,492;78,257;77,618;75,256;2628,872;2454,539;2258,118;2062,22;88,754;89,712;90,025;92,427;3494,11;3608,807;3276,717;3399,561;55,285;52,526;52,057;58,942;562,789;438,998;51,098;60,161;584,125;421,385;0,968;0,893;0,333;0,136;2,666;0,034;0,991;1;0,37;0,508;0,735;0,961;0,098;0,738
"318";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;246;896,604;896,604;1,96;2564,408;870,572;922,636;862,392;930,816;26,032;34,212;870,364;864,331;862,101;851,829;75134,221;70726,296;58644,903;55998,994;922,797;931,777;932,427;944,374;101621,552;105327,8;94579,869;99440,854;296,994;274,165;279,657;316,641;562,789;438,998;274,502;323,19;584,125;421,385;0,805;0,907;1,083;1,604;25,098;0,048;0,837;1;0,158;0,08;0,879;0,23;0,133;0,882
"319";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;240;108,702;108,702;1,96;2564,408;100,954;116,45;98,52;118,884;7,748;10,182;100,757;98,601;98,916;95,856;4986,091;4424,18;3774,358;3065,693;116,651;118,445;119,59;125,093;11084,183;12250,51;11448,013;12906,064;88,393;83,373;83,233;94,241;562,789;438,998;81,699;96,19;584,125;421,385;3,351;3,472;16,817;18,099;5,694;0,056;0,673;1;0,304;0,533;0,312;0,258;0,145;0,323
"320";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;63;147,816;147,816;1,96;2564,408;139,541;156,091;136,941;158,691;8,275;10,875;139,66;137,326;137,796;134,458;6336,727;5782,318;4470,26;3723,111;156,458;160,095;158,694;162,272;11766,798;12837,805;10745,883;12016,187;94,409;86,128;88,898;100,654;562,789;438,998;87,259;102,736;584,125;421,385;2,801;2,87;9,497;10,787;6,546;0,06;0,586;1;0,104;0,483;0,235;0,283;0,836;0,244
"321";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;50;66,216;66,216;1,96;2564,408;62,555;69,877;61,405;71,027;3,661;4,811;62,726;61,648;61,451;60,653;1199,079;1077,061;857,548;710,436;69,938;71,43;71,252;72,615;2383,38;2671,534;2446,29;2820,927;41,766;39,38;39,328;44,529;562,789;438,998;38,603;45,45;584,125;421,385;3,051;3,331;13,556;16,357;2,984;0,06;0,586;1;0,301;0,481;0,369;0,242;0,486;0,379
"322";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;33;1146,166;1146,166;1,96;2564,408;1080,502;1211,83;1059,869;1232,463;65,664;86,297;1082,18;1066,203;1059,415;1032,898;467888,446;441293,998;383309,442;341325,358;1213,733;1229,116;1234,904;1260,929;671255,057;690774,902;660750,054;706171,237;749,143;717,216;705,41;798,7;562,789;438,998;692,408;815,221;584,125;421,385;1,422;1,399;2,366;2,55;33,722;0,032;0,996;1;0,448;0,64;0,678;0,2;0,565;0,681
"323";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;62;63,052;63,052;1,96;2564,408;59,521;66,583;58,412;67,692;3,531;4,64;59,634;58,685;58,898;57,862;1155,95;1056,549;833,668;738,189;66,75;67,686;67,925;69,617;2116,888;2221,324;2041,642;2299,817;40,279;36,753;37,928;42,944;562,789;438,998;37,229;43,832;584,125;421,385;2,798;2,868;9,476;10,771;2,79;0,064;0,502;1;0,105;0,483;0,236;0,477;0,69;0,245
"324";"avaliaArvoresRepresentativo/A_25_10_2";"KMeansSimetricoProbQuad";3;250;243;31,268;31,268;1,96;2564,408;30,083;32,453;29,711;32,825;1,185;1,557;30,12;29,762;29,832;29,366;159,885;151,839;132,552;125,516;32,524;32,794;32,875;33,416;203,904;211,613;190,859;198,012;13,516;12,684;12,727;14,41;562,789;438,998;12,492;14,708;584,125;421,385;0,839;0,877;-0,055;0,154;0,912;0,042;0,93;1;0,263;0,287;0,678;0,877;0,12;0,683
