"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"3796";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;121;80,47;80,47;1,96;2564,408;75,306;85,634;73,683;87,257;5,164;6,787;75,856;74,726;65,24;63,096;2330,068;2149,979;616,686;441,888;85,603;87,317;101,788;109,744;5258,649;5853,063;5635,744;7454,223;58,915;46,779;55,476;62,813;562,789;438,998;54,453;64,112;584,125;421,385;3,398;2,622;22,699;8,975;9,829;0,296;0,029;1;0,825;0,492;1;0,655;0,034
"3797";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;197;44,796;44,796;1,96;2564,408;40,589;49,003;39,267;50,325;4,207;5,529;41,026;39,968;33,57;31,832;1189,499;986,23;186,987;158,533;49,227;50,864;69,274;77,821;3572,88;4205,648;8107,124;10003,825;47,994;43,088;45,192;51,169;562,789;438,998;44,359;52,228;584,125;421,385;5;5,321;34,053;32,762;7,087;0,224;0,178;1;0,418;0,676;1;0,88;0,028
"3798";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;281;84,594;84,594;1,96;2564,408;83,702;85,486;83,421;85,767;0,892;1,173;83,754;83,432;81,69;81,22;83,218;76,661;28,194;24,077;85,5;85,696;87,938;88,915;132,433;138,183;104,534;132,048;10,182;7,689;9,588;10,856;562,789;438,998;9,411;11,08;584,125;421,385;1,692;1,143;5,383;1,581;1,887;0,14;0,732;1;0,795;0,884;1;0,586;0,009
"3799";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"3800";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;196;47,108;47,108;1,96;2564,408;43,46;50,756;42,314;51,902;3,648;4,794;43,524;42,406;36,299;33,143;1314,475;1199,603;343,929;219,944;50,63;51,806;62,815;68,188;2148,671;2254,011;2265,873;3247,56;41,62;34,599;39,19;44,373;562,789;438,998;38,468;45,291;584,125;421,385;2,341;1,965;5,677;3,251;6,167;0,33;0,01;1;0,925;0,749;1;0,632;0,004
"3801";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;134;156,276;156,276;1,96;2564,408;139,681;172,871;134,466;178,086;16,595;21,81;140,808;136,529;103,079;95,577;26589,786;24503,907;7970,183;5504,993;172,608;179,666;227,285;263,55;46275,078;48980,222;74446,838;106601,211;189,328;166,241;178,276;201,852;562,789;438,998;174,989;206,028;584,125;421,385;2,497;2,836;7,88;11,098;22,745;0,294;0,031;1;0,052;0,427;1;0,759;0,003
"3802";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;203;9,792;9,792;1,96;2564,408;8,971;10,613;8,713;10,871;0,821;1,079;8,912;8,738;8,05;7,721;57,631;51,455;10,742;8,963;10,678;10,938;11,826;12,767;127,421;142,193;40,637;47,604;9,363;4,892;8,817;9,983;562,789;438,998;8,654;10,189;584,125;421,385;3,366;1,164;18,956;0,829;2,553;0,306;0,022;1;0,001;0,598;1;0,504;0,012
"3803";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;129;206,49;206,49;1,96;2564,408;191,972;221,008;187,411;225,569;14,518;19,079;193,032;190,183;162,753;157,116;20472,54;18074,874;5279,821;4320,11;221,581;228,395;275,093;303,954;35709,659;37274,59;59241,855;71126,988;165,627;138,802;155,959;176,584;562,789;438,998;153,084;180,236;584,125;421,385;2,483;2,858;8,359;11,091;28,808;0,244;0,113;1;0,779;0,795;1;0,736;0,032
"3804";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;198;40,38;40,38;1,96;2564,408;36,676;44,084;35,512;45,248;3,704;4,868;36,955;36,224;30,543;27,898;1047,216;875,372;195,141;149,981;44,26;45,925;59,014;66,504;2789,677;3035,226;5245,113;6923,678;42,255;37,054;39,788;45,05;562,789;438,998;39,055;45,982;584,125;421,385;4,552;4,624;30,392;26,268;6,285;0,26;0,077;1;0,659;0,774;1;0,837;0,037
"3805";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;283;71,402;71,402;1,96;2564,408;51,513;91,291;45,263;97,541;19,889;26,139;54,712;51,112;35,212;29,155;17103,463;13924,049;3185,596;1937,677;93,202;99,03;128,22;170,382;105804,465;121715,171;59232,552;106033,055;226,911;129,867;213,665;241,921;562,789;438,998;209,726;246,926;584,125;421,385;9,049;3,963;108,153;22,752;29,122;0,368;0,003;1;0,031;0,757;1;0,522;0,001
"3806";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;122;11,734;11,734;1,96;2564,408;10,984;12,484;10,749;12,719;0,75;0,985;11,046;10,872;9,784;9,287;48,382;45,377;13,306;9,742;12,502;12,718;14,899;16,01;109,26;124,884;125,963;161,089;8,552;6,784;8,053;9,118;562,789;438,998;7,904;9,306;584,125;421,385;3,438;2,635;23,243;9,067;1,436;0,288;0,037;1;0,82;0,484;1;0,625;0,037
"3807";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;125;55,144;55,144;1,96;2564,408;51,271;59,017;50,054;60,234;3,873;5,09;51,534;49,504;43,338;40,55;1583,36;1472,206;511,753;352,37;59,139;60,446;70,008;75,466;2358,909;2512,667;1759,657;2009,143;44,188;32,662;41,608;47,111;562,789;438,998;40,841;48,085;584,125;421,385;1,647;1,17;2,802;0,415;8,307;0,244;0,113;1;0,09;0,528;1;0,559;0,029
"3808";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;183;1,706;1,706;1,96;2564,408;1,531;1,881;1,476;1,936;0,175;0,23;1,532;1,468;1,141;1,051;3,253;3,101;1,238;0,917;1,892;1,932;2,464;2,699;4,766;4,984;5,758;6,869;1,998;1,734;1,881;2,13;562,789;438,998;1,847;2,174;584,125;421,385;1,618;1,635;2,648;2,343;0,37;0,276;0,051;1;0,638;0,698;1;0,663;0,021
"3809";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;201;20,968;20,968;1,96;2564,408;19,207;22,729;18,654;23,282;1,761;2,314;19,328;18,664;17,23;16,384;264,933;229,527;52,184;40,686;22,865;23,506;25,336;26,428;586,678;661,741;184,734;204,931;20,088;10,517;18,915;21,417;562,789;438,998;18,566;21,86;584,125;421,385;3,376;1,164;19,07;0,822;5,454;0,32;0,014;1;0,001;0,606;1;0,512;0,012
"3810";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;237;348,186;348,186;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;322,804;316,742;267,374;251,608;75887,396;71084,103;19987,186;13260,352;375,614;383,53;468,249;493,097;112214,366;117325,294;166770,467;200340,43;305,497;267,172;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;2,339;3,485;5,63;39,536;0,254;0,089;1;0,073;0,192;1;0,716;0,029
"3811";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;248;8,702;8,702;1,96;2564,408;8,358;9,046;8,25;9,154;0,344;0,452;8,366;8,258;7,672;7,413;12,47;11,554;4,379;3,618;9,086;9,176;10,114;10,763;18,852;19,672;23,503;29,439;3,925;3,383;3,696;4,185;562,789;438,998;3,628;4,271;584,125;421,385;1,747;1,794;3,956;4,335;0,613;0,18;0,415;1;0,546;0,304;1;0,682;0,001
"3812";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;238;60,318;60,318;1,96;2564,408;57,209;63,427;56,232;64,404;3,109;4,086;57,484;56,967;51,169;49,339;933,223;850,223;219,99;140,046;63,426;64,464;73,29;77,919;1649,218;1780,13;1999,385;2708,003;35,47;28,699;33,399;37,816;562,789;438,998;32,784;38,599;584,125;421,385;2,721;2,751;9,739;10,32;5,151;0,268;0,062;1;0,009;0,153;1;0,693;0,022
"3813";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;22;93,356;93,356;1,96;2564,408;86,322;100,39;84,112;102,6;7,034;9,244;86,504;84,9;70,054;64,906;4929,834;4606,153;1597,22;1305,58;100,301;101,884;126,282;139,254;8134,054;8521,127;11086,879;14534,259;80,251;71,343;75,566;85,56;562,789;438,998;74,173;87,33;584,125;421,385;2,175;1,959;6,095;4,336;8,879;0,188;0,361;1;0,05;0,159;1;0,745;0,001
"3814";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;301;25,844;25,844;1,96;2564,408;24,051;27,637;23,488;28,2;1,793;2,356;24,086;23,521;21,065;20,281;320,272;296,464;79,585;61,019;27,826;28,312;33,963;37,297;520,986;563,919;781,437;954,545;20,454;16,474;19,26;21,807;562,789;438,998;18,905;22,258;584,125;421,385;2,141;2,517;5,268;8,163;3,417;0,254;0,089;1;0,346;0,36;1;0,694;0,022
"3815";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;32;65,47;65,47;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,8;61,762;55,284;51,984;848,17;817,062;425,816;371,446;68,206;69,14;78,563;83,727;1123,127;1168,153;1507,754;1852,887;31,445;29,227;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;1,111;0,551;0,862;3,329;0,16;0,567;1;0,558;0,644;1;0,723;0,001
"3816";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;14;61,318;61,318;1,96;2564,408;57,898;64,738;56,823;65,813;3,42;4,495;57,941;56,847;50,23;47,597;1150,434;1057,03;350,275;283,034;64,923;65,898;77,586;86,997;1926,925;2102,267;2962,872;3684,484;39,017;34,426;36,74;41,598;562,789;438,998;36,062;42,459;584,125;421,385;2,187;2,366;6,585;7,304;4,715;0,22;0,193;1;0,031;0,314;1;0,766;0,073
"3817";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;247;210,174;210,174;1,96;2564,408;201,861;218,487;199,249;221,099;8,313;10,925;201,892;199,471;181,725;173,454;7075,375;6677,972;2538,79;2018,052;219,059;221,244;244,01;256,697;11035,379;11864,363;14925,874;17984,811;94,836;82,257;89,3;101,109;562,789;438,998;87,654;103,201;584,125;421,385;1,713;1,758;3,758;4,137;13,46;0,176;0,444;1;0,482;0,328;1;0,696;0,001
"3818";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;1;154,114;154,114;1,96;2564,408;140,636;167,592;136,401;171,827;13,478;17,713;140,808;137,765;114,242;108,289;14779,226;12601,762;2924,135;2521,187;168,004;172,248;227,602;267,688;33128,212;37123,97;77095,296;99719,07;153,77;142,464;144,794;163,942;562,789;438,998;142,125;167,333;584,125;421,385;3,787;4,331;17,725;22,476;16,483;0,198;0,301;1;0,069;0,416;1;0,901;0,039
"3819";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;52;10,132;10,132;1,96;2564,408;9,591;10,673;9,421;10,843;0,541;0,711;9,622;9,474;8,625;8,402;25,562;23,283;4,511;3,495;10,714;10,9;12,975;14,323;52,215;55,396;115,089;149,489;6,169;5,464;5,809;6,577;562,789;438,998;5,702;6,713;584,125;421,385;3,251;4,151;13,579;21,54;0,931;0,254;0,089;1;0;0,083;1;0,841;0,039
"3820";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;51;4,8;4,8;1,96;2564,408;4,547;5,053;4,467;5,133;0,253;0,333;4,574;4,504;4,073;3,947;5,676;5,279;0,974;0,729;5,064;5,14;6,128;6,547;11,161;12,01;24,416;29,862;2,888;2,556;2,719;3,079;562,789;438,998;2,669;3,143;584,125;421,385;3,193;4,088;13,115;20,962;0,45;0,37;0,003;1;0;0,066;1;0,848;0,019
"3821";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;207;2,002;2,002;1,96;2564,408;1,836;2,168;1,784;2,22;0,166;0,218;1,844;1,794;1,459;1,367;2,424;2,148;0,72;0,509;2,17;2,212;2,778;3,179;5,015;5,39;10,763;19,848;1,891;1,796;1,78;2,016;562,789;438,998;1,747;2,057;584,125;421,385;3,206;3,513;16,775;20,045;0,217;0,322;0,013;1;0;0,079;1;0,905;0,032
"3822";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;28;4,594;4,594;1,96;2564,408;4,191;4,997;4,065;5,123;0,403;0,529;4,21;4,064;3,285;3,034;14,546;13,353;5,465;3,874;5,01;5,11;6,545;7,43;29,488;31,778;66,3;112,642;4,596;4,409;4,327;4,9;562,789;438,998;4,248;5,001;584,125;421,385;3,023;3,185;14,908;17,012;0,366;0,178;0,429;1;0;0,078;1;0,9;0,003
"3823";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;61;390,734;390,734;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;345,415;334,881;261,854;236,159;191782,961;162778,508;18502,295;13897,093;440,472;458,075;662,829;795,64;451882,875;509301,802;972549,155;1642582,917;559,914;525,347;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;4,957;23,286;27,983;52,104;0,178;0,429;1;0;0,025;1;0,914;0,118
"3824";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;49;100,342;100,342;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,816;88,162;73,54;70,434;7896,272;7067,442;990,018;676,755;110,1;114,508;146,489;173,578;18117,741;20754,248;33202,712;57292,972;112,117;96,445;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;4,411;19,746;24,433;18,329;0,246;0,108;1;0;0,055;1;0,78;0,031
"3825";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;209;252,344;252,344;1,96;2564,408;236,959;267,729;232,125;272,563;15,385;20,219;237,205;231,801;201,853;189,51;24448,38;22972,782;10594,781;8784,135;268,323;272,684;324,086;339,838;37456,918;40027,804;44330,013;51640,245;175,519;157,671;165,273;187,13;562,789;438,998;162,226;191,001;584,125;421,385;1,808;1,458;4,278;1,743;18,115;0,146;0,683;1;0,247;0,142;1;0,658;0,001
"3826";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;23;28,056;28,056;1,96;2564,408;26,349;29,763;25,812;30,3;1,707;2,244;26,362;26,008;22,21;20,888;301,913;278,158;135,994;101,241;29,798;30,15;35,696;38,538;472,152;496,605;568,29;667,624;19,48;17,495;18,343;20,769;562,789;438,998;18,005;21,198;584,125;421,385;1,81;1,458;4,294;1,752;2,028;0,16;0,567;1;0,248;0,144;1;0,685;0,001
"3827";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;205;105,17;105,17;1,96;2564,408;99,166;111,174;97,279;113,061;6,004;7,891;98,677;97,22;83,555;79,098;3729,064;3552,689;1212,302;813,682;110,994;113,4;130,783;139,543;5675,391;6040,076;6996,042;7956,055;68,499;61,734;64,5;73,03;562,789;438,998;63,311;74,541;584,125;421,385;1,783;1,662;3,259;2,242;6,886;0,124;0,852;1;0,23;0,104;1;0,708;0,001
"3828";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;161;88,134;88,134;1,96;2564,408;82,019;94,249;80,097;96,171;6,115;8,037;82,474;80,403;69,623;65,901;3843,64;3557,067;904,785;627,613;94,139;95,682;116,187;128,601;6100,677;6471,526;8960,769;10667,729;69,766;56,189;65,693;74,381;562,789;438,998;64,482;75,92;584,125;421,385;2,145;2,519;5,283;8,166;11,531;0,25;0,098;1;0,345;0,353;1;0,695;0,021
"3829";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;24;425,026;425,026;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;383,719;371,218;293,561;262,618;144667,328;128116,946;54488,066;38789,892;465,634;477,596;611,469;728,098;297135,501;325825,437;548653,185;970507,37;463,525;439,935;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;2,983;13,156;14,038;35,553;0,156;0,6;1;0,006;0,222;1;0,864;0,001
"3830";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;99;69,328;69,328;1,96;2564,408;68,333;70,323;68,021;70,635;0,995;1,307;68,321;67,934;65,94;64,837;111,821;108,88;50,896;41,061;70,394;70,628;73,33;74,076;148,446;154,577;130,201;142,269;11,348;9,291;10,686;12,099;562,789;438,998;10,489;12,349;584,125;421,385;0,726;0,59;0,393;-0,469;1,735;0,19;0,348;1;0,574;0,895;1;0,591;0,004
"3831";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;15;39,168;39,168;1,96;2564,408;36,98;41,356;36,293;42,043;2,188;2,875;37,134;36,608;32,154;30,765;471,738;434,61;149,475;116,204;41,309;41,984;49,736;53,125;797,127;842,86;1292,282;1510,923;24,957;22,017;23,5;26,608;562,789;438,998;23,067;27,158;584,125;421,385;2,188;2,367;6,596;7,31;3,01;0,214;0,219;1;0,032;0,321;1;0,765;0,072
"3832";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;261;16,226;16,226;1,96;2564,408;15,584;16,868;15,382;17,07;0,642;0,844;15,632;15,434;14,213;13,622;42,73;39,576;16,016;13,621;16,918;17,152;18,927;19,602;66,307;70,26;83,831;111,977;7,325;6,343;6,897;7,809;562,789;438,998;6,77;7,971;584,125;421,385;1,709;1,769;3,719;4,188;1,078;0,208;0,247;1;0,493;0,315;1;0,686;0,001
"3833";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;211;207,978;207,978;1,96;2564,408;187,864;228,092;181,544;234,412;20,114;26,434;188,916;182,991;146,737;135,359;35507,118;31225,583;7425,836;5878,53;229,076;237,626;317,417;395,655;74305,023;79320,12;171110,588;227303,404;229,475;215,254;216,079;244,655;562,789;438,998;212,096;249,716;584,125;421,385;3,548;4,02;15,999;20,058;22,901;0,196;0,312;1;0,096;0,307;1;0,925;0,02
"3834";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;6;687,964;687,964;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;636,177;623,478;513,668;471,13;256183,928;237666,033;97668,26;79292,891;736,038;757,417;907,8;977;395962,648;423321,327;603140,049;685359,162;568,963;523,171;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,896;3,805;4,091;59,263;0,192;0,336;1;0,252;0,258;1;0,78;0,037
"3835";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;117;16,946;16,946;1,96;2564,408;15,77;18,122;15,4;18,492;1,176;1,546;15,826;15,526;13,512;12,604;140,618;124,535;32,351;21,145;18,172;18,762;22,095;23,954;225,88;240,915;303,24;377,034;13,42;10,814;12,637;14,308;562,789;438,998;12,404;14,604;584,125;421,385;2,142;2,52;5,27;8,193;2,241;0,272;0,056;1;0,341;0,343;1;0,692;0,022
"3836";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;34;448,786;448,786;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;435,096;432,118;400,775;387,909;23287,755;22480,771;9662,824;8068,553;461,93;466,702;507,74;529,054;30743,628;32143,553;36817,781;43188,56;164,598;140,293;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;1,193;0,687;1,541;23,48;0,192;0,336;1;0,631;0,761;1;0,641;0,023
"3837";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;239;116,022;116,022;1,96;2564,408;110,042;122,002;108,164;123,88;5,98;7,858;110,144;109,134;98,417;95,885;3341,482;3052,855;863,233;584,95;122,15;123,584;141,044;149,636;6160,704;6792,429;8856,227;12400,452;68,219;55,174;64,237;72,732;562,789;438,998;63,053;74,236;584,125;421,385;2,722;2,749;9,774;10,301;9,91;0,256;0,085;1;0,009;0,155;1;0,702;0,023
"3838";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;10;45,258;45,258;1,96;2564,408;42,036;48,48;41,023;49,493;3,222;4,235;41,884;40,916;34,126;32,098;977,231;896,344;355,962;252,127;48,447;49,918;62,747;68,761;1711,022;1828,149;3458,919;4376,504;36,764;34,299;34,618;39,196;562,789;438,998;33,979;40,006;584,125;421,385;2,466;2,636;8,174;9,508;3,299;0,184;0,388;1;0,302;0,403;1;0,857;0,018
"3839";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;266;2422,174;2422,174;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2332,646;2308,692;2100,851;2062,197;805143,619;738157,807;235253,684;151172,767;2520,666;2544,336;2918,881;3101,598;1526095,851;1647291,8;2955231,686;3363780,324;1065,332;1013,423;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,875;9,976;10,035;104,506;0,164;0,535;1;0,682;0,647;1;0,906;0,621
"3840";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;31;364,402;364,402;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;335,991;325,504;260,077;235,422;90160,524;83147,613;31236,163;24575,679;396,439;404,527;527,449;610,951;186125,517;204113,991;365601,741;751009,046;359,649;345,77;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;3,231;15,359;17,348;24,59;0,14;0,732;1;0;0,069;1;0,928;0,002
"3841";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"3842";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;9;15,82;15,82;1,96;2564,408;14,694;16,946;14,341;17,299;1,126;1,479;14,775;14,452;12,137;11,249;121,96;109,073;43,067;33,79;17,004;17,378;21,681;23,324;214,094;227,69;384,327;475,435;12,841;11,979;12,092;13,691;562,789;438,998;11,869;13,974;584,125;421,385;2,455;2,626;8,097;9,441;1,163;0,176;0,444;1;0,298;0,399;1;0,872;0,021
"3843";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;245;445,858;445,858;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;435,08;432,64;413,668;406,128;11394,474;10977,102;4502,932;3958,959;456,089;459,098;485,27;495,297;14021,92;14269,38;13122,794;15727,431;112,939;90,316;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,758;-0,681;0,084;22,04;0,196;0,312;1;0,912;0,543;1;0,595;0,021
"3844";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;47;172,114;172,114;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;157,862;154,092;135,565;130,022;14430,059;12497,32;2667,982;1960,794;188,591;193,863;233,948;274,307;53926,097;61842,582;58679,057;90456,434;175,647;129,991;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;4,026;49,601;20,736;24,753;0,248;0,103;1;0,751;0,431;1;0,664;0,059
"3845";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;8;38,218;38,218;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,538;34,833;29,196;27,48;711,191;649,042;233,953;194,067;40,998;41,91;51,083;57,062;1260,152;1329,96;2296,633;2938,34;31,057;28,972;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;2,637;8,173;9,523;2,792;0,21;0,238;1;0,303;0,406;1;0,84;0,018
"3846";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;16;0,968;0,968;1,96;2564,408;0,924;1,012;0,91;1,026;0,044;0,058;0,922;0,908;0,839;0,812;0,201;0,191;0,042;0,031;1,014;1,028;1,152;1,209;0,317;0,345;0,368;0,502;0,505;0,385;0,475;0,538;562,789;438,998;0,467;0,549;584,125;421,385;0,781;2,348;4,434;8,495;0,178;0,494;0;1;0,771;0,569;1;0,649;0,963
"3847";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;17;377,068;377,068;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;356,457;351,989;311,864;301,165;38481,626;34670,45;13388,845;10373,929;396,706;403,916;464,353;502,645;65292,887;72849,146;100219,396;124319,558;225,565;201,501;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;2,324;7,176;7,212;24,546;0,214;0,219;1;0,218;0,574;1;0,766;0,03
"3848";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;7;165,596;165,596;1,96;2564,408;153,799;177,393;150,092;181,1;11,797;15,504;154,885;149,936;126,763;119,493;13401,218;12204,422;4518,992;3729,316;177,38;181,004;225,863;248,712;23592,579;24904,635;42920,089;50511,675;134,589;125,567;126,732;143,492;562,789;438,998;124,396;146,46;584,125;421,385;2,465;2,636;8,169;9,515;11,976;0,18;0,415;1;0,302;0,403;1;0,859;0,019
"3849";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;57;233,186;233,186;1,96;2564,408;224,511;241,861;221,785;244,587;8,675;11,401;224,773;222,578;207,037;202,5;7791,906;7210,708;2317,279;1813,378;241,441;243,84;268,206;281,06;11921,371;12565,856;11431,64;13682,295;98,97;76,863;93,193;105,517;562,789;438,998;91,475;107,7;584,125;421,385;1,781;1,631;3,833;2,957;17,303;0,184;0,388;1;0,875;0,771;1;0,593;0,114
"3850";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;206;15,452;15,452;1,96;2564,408;14,115;16,789;13,694;17,21;1,337;1,758;14,13;13,71;11,075;10,083;157,795;139,551;54,614;35,036;16,738;17,268;22,705;27,995;323,316;356,461;789,37;1460,285;15,258;14,665;14,367;16,267;562,789;438,998;14,102;16,603;584,125;421,385;3,094;3,241;15,457;17,486;1,065;0,114;0,912;1;0;0,068;1;0,917;0,002
"3851";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;242;39,224;39,224;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,488;35,977;31,199;29,533;685,88;609,497;136,96;100,923;41,908;42,691;52,404;60,014;1282,367;1407,912;2444,753;3425,281;31,038;27,378;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;3,663;10,617;16,856;3,931;0,264;0,069;1;0;0,061;1;0,829;0,022
"3852";"avaliaArvores/A_50_5_2_Teste";"NeuralGas";2;50;25;396,464;396,464;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;367,642;359,416;301,816;277,793;78549,136;72071,967;25036,697;16484,455;425,207;430,252;519,83;563,104;129502,607;135581,382;204844,077;251167,486;323,044;296,739;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;2,273;6,525;5,885;31,572;0,17;0,488;1;0,392;0,283;1;0,799;0,005
