etapa,iter,miniIter,est,node,prob,nome,usina,generation,custo,custoTotal
BK,12,0,3,72,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,72,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,72,1.0,ANGRA3,3,51694.5,30.0,1.550835e6
BK,12,0,3,75,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,75,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,75,1.0,ANGRA3,3,52601.9,30.0,1.578057e6
BK,12,0,3,78,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,78,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,78,0.02,ANGRA3,3,52626.0,30.0,1.57878e6
BK,12,0,3,81,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,81,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,81,1.0,ANGRA3,3,51759.2,30.0,1.552776e6
BK,12,0,3,84,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,84,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,84,1.0,ANGRA3,3,52211.7,30.0,1.566351e6
BK,12,0,3,87,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,87,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,87,1.0,ANGRA3,3,51812.2,30.0,1.554366e6
BK,12,0,3,90,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,90,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,90,0.02,ANGRA3,3,54125.0,30.0,1.62375e6
BK,12,0,3,93,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,93,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,93,1.0,ANGRA3,3,52236.7,30.0,1.567101e6
BK,12,0,3,96,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,96,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,96,1.0,ANGRA3,3,52280.7,30.0,1.568421e6
BK,12,0,3,99,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,99,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,99,1.0,ANGRA3,3,51687.0,30.0,1.55061e6
BK,12,0,3,102,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,102,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,102,0.02,ANGRA3,3,52377.8,30.0,1.571334e6
BK,12,0,3,105,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,105,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,105,1.0,ANGRA3,3,52868.9,30.0,1.586067e6
BK,12,0,3,108,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,108,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,108,1.0,ANGRA3,3,53736.0,30.0,1.61208e6
BK,12,0,3,111,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,111,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,111,1.0,ANGRA3,3,53909.7,30.0,1.617291e6
BK,12,0,3,114,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,114,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,114,0.02,ANGRA3,3,54111.7,30.0,1.623351e6
BK,12,0,3,117,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,117,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,117,1.0,ANGRA3,3,52948.8,30.0,1.588464e6
BK,12,0,3,120,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,120,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,120,1.0,ANGRA3,3,52931.1,30.0,1.587933e6
BK,12,0,3,123,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,123,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,123,1.0,ANGRA3,3,54566.2,30.0,1.636986e6
BK,12,0,3,126,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,126,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,126,0.02,ANGRA3,3,52896.0,30.0,1.58688e6
BK,12,0,3,129,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,129,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,129,1.0,ANGRA3,3,51816.3,30.0,1.554489e6
BK,12,0,3,132,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,132,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,132,1.0,ANGRA3,3,54052.2,30.0,1.621566e6
BK,12,0,3,135,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,135,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,135,1.0,ANGRA3,3,53480.2,30.0,1.604406e6
BK,12,0,3,138,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,138,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,138,0.02,ANGRA3,3,53976.6,30.0,1.619298e6
BK,12,0,3,141,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,141,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,141,1.0,ANGRA3,3,52107.3,30.0,1.563219e6
BK,12,0,3,144,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,144,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,144,1.0,ANGRA3,3,52128.6,30.0,1.563858e6
BK,12,0,3,147,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,147,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,147,1.0,ANGRA3,3,53346.5,30.0,1.600395e6
BK,12,0,3,150,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,3,150,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,3,150,0.02,ANGRA3,3,54394.6,30.0,1.631838e6
BK,12,0,2,2,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,2,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,2,0.02,ANGRA3,3,54614.4,30.0,1.638432e6
BK,12,0,2,5,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,5,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,5,1.0,ANGRA3,3,52110.7,30.0,1.563321e6
BK,12,0,2,8,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,8,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,8,1.0,ANGRA3,3,55802.3,30.0,1.674069e6
BK,12,0,2,11,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,11,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,11,1.0,ANGRA3,3,54234.3,30.0,1.627029e6
BK,12,0,2,14,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,14,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,14,0.02,ANGRA3,3,55595.6,30.0,1.667868e6
BK,12,0,2,17,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,17,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,17,1.0,ANGRA3,3,52718.9,30.0,1.581567e6
BK,12,0,2,20,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,20,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,20,1.0,ANGRA3,3,54414.8,30.0,1.632444e6
BK,12,0,2,23,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,23,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,23,1.0,ANGRA3,3,55941.5,30.0,1.678245e6
BK,12,0,2,26,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,26,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,26,0.02,ANGRA3,3,55809.3,30.0,1.674279e6
BK,12,0,2,29,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,29,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,29,1.0,ANGRA3,3,52546.9,30.0,1.576407e6
BK,12,0,2,32,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,32,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,32,1.0,ANGRA3,3,55364.5,30.0,1.660935e6
BK,12,0,2,35,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,35,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,35,1.0,ANGRA3,3,54491.3,30.0,1.634739e6
BK,12,0,2,38,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,38,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,38,0.02,ANGRA3,3,54765.8,30.0,1.642974e6
BK,12,0,2,41,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,41,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,41,1.0,ANGRA3,3,52135.4,30.0,1.564062e6
BK,12,0,2,44,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,44,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,44,1.0,ANGRA3,3,56315.8,30.0,1.689474e6
BK,12,0,2,47,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,47,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,47,1.0,ANGRA3,3,54981.0,30.0,1.64943e6
BK,12,0,2,50,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,50,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,50,0.02,ANGRA3,3,53519.6,30.0,1.605588e6
BK,12,0,2,53,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,53,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,53,1.0,ANGRA3,3,52080.9,30.0,1.562427e6
BK,12,0,2,56,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,56,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,56,1.0,ANGRA3,3,53702.6,30.0,1.611078e6
BK,12,0,2,59,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,59,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,59,1.0,ANGRA3,3,55449.7,30.0,1.663491e6
BK,12,0,2,62,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,62,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,62,0.02,ANGRA3,3,56151.2,30.0,1.684536e6
BK,12,0,2,65,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,65,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,65,1.0,ANGRA3,3,52947.6,30.0,1.588428e6
BK,12,0,2,68,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,68,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,68,1.0,ANGRA3,3,56754.8,30.0,1.702644e6
BK,12,0,2,71,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,71,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,71,1.0,ANGRA3,3,55188.3,30.0,1.655649e6
BK,12,0,2,74,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,74,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,74,0.02,ANGRA3,3,56162.6,30.0,1.684878e6
BK,12,0,2,77,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,77,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,77,1.0,ANGRA3,3,52417.0,30.0,1.57251e6
BK,12,0,2,80,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,80,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,80,1.0,ANGRA3,3,55815.2,30.0,1.674456e6
BK,12,0,2,83,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,83,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,83,1.0,ANGRA3,3,53518.9,30.0,1.605567e6
BK,12,0,2,86,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,86,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,86,0.02,ANGRA3,3,56108.1,30.0,1.683243e6
BK,12,0,2,89,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,89,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,89,1.0,ANGRA3,3,52934.2,30.0,1.588026e6
BK,12,0,2,92,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,92,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,92,1.0,ANGRA3,3,56768.5,30.0,1.703055e6
BK,12,0,2,95,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,95,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,95,1.0,ANGRA3,3,54709.4,30.0,1.641282e6
BK,12,0,2,98,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,98,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,98,0.02,ANGRA3,3,55073.2,30.0,1.652196e6
BK,12,0,2,101,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,101,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,101,1.0,ANGRA3,3,52184.2,30.0,1.565526e6
BK,12,0,2,104,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,104,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,104,1.0,ANGRA3,3,56448.1,30.0,1.693443e6
BK,12,0,2,107,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,107,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,107,1.0,ANGRA3,3,55528.8,30.0,1.665864e6
BK,12,0,2,110,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,110,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,110,0.02,ANGRA3,3,55511.0,30.0,1.66533e6
BK,12,0,2,113,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,113,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,113,1.0,ANGRA3,3,53022.5,30.0,1.590675e6
BK,12,0,2,116,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,116,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,116,1.0,ANGRA3,3,56585.4,30.0,1.697562e6
BK,12,0,2,119,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,119,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,119,1.0,ANGRA3,3,56634.3,30.0,1.699029e6
BK,12,0,2,122,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,122,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,122,0.02,ANGRA3,3,56077.1,30.0,1.682313e6
BK,12,0,2,125,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,125,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,125,1.0,ANGRA3,3,52299.0,30.0,1.56897e6
BK,12,0,2,128,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,128,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,128,1.0,ANGRA3,3,55886.6,30.0,1.676598e6
BK,12,0,2,131,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,131,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,131,1.0,ANGRA3,3,56981.9,30.0,1.709457e6
BK,12,0,2,134,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,134,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,134,0.02,ANGRA3,3,56369.2,30.0,1.691076e6
BK,12,0,2,137,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,137,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,137,1.0,ANGRA3,3,52978.9,30.0,1.589367e6
BK,12,0,2,140,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,140,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,140,1.0,ANGRA3,3,55620.4,30.0,1.668612e6
BK,12,0,2,143,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,143,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,143,1.0,ANGRA3,3,54627.7,30.0,1.638831e6
BK,12,0,2,146,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,146,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,146,0.02,ANGRA3,3,55761.6,30.0,1.672848e6
BK,12,0,2,149,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,2,149,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,2,149,1.0,ANGRA3,3,52922.0,30.0,1.58766e6
BK,12,0,1,1,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,12,0,1,1,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,12,0,1,1,1.0,ANGRA3,3,13879.0,30.0,416370.0
BK,13,0,4,4,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,4,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,4,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,7,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,7,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,7,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,10,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,10,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,10,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,13,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,13,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,13,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,16,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,16,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,16,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,19,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,19,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,19,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,22,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,22,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,22,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,25,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,25,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,25,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,28,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,28,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,28,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,31,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,31,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,31,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,34,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,34,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,34,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,37,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,37,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,37,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,40,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,40,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,40,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,43,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,43,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,43,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,46,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,46,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,46,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,49,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,49,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,49,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,52,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,52,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,52,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,55,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,55,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,55,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,58,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,58,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,58,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,61,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,61,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,61,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,64,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,64,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,64,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,67,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,67,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,67,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,70,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,70,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,70,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,73,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,73,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,73,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,76,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,76,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,76,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,79,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,79,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,79,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,82,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,82,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,82,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,85,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,85,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,85,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,88,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,88,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,88,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,91,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,91,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,91,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,94,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,94,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,94,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,97,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,97,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,97,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,100,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,100,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,100,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,103,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,103,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,103,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,106,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,106,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,106,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,109,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,109,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,109,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,112,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,112,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,112,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,115,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,115,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,115,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,118,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,118,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,118,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,121,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,121,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,13,0,4,121,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,13,0,4,124,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,13,0,4,124,1.0,ANGRA2,2,50000.0,20.0,1.0e6
